START	END
3708275724	3708275785
3708275787	3708275789
3708275791	3708275915
3708275928	3708275935
3708275940	3708275943
3708275948	3708275961
3708275963	3708275963
3708275966	3708275975
3708275980	3708275983
3708275988	3708275997
3708275999	3708276003
3708276008	3708276047
3708276052	3708276059
3708276068	3708276075
3708276080	3708276103
3708276108	3708276147
3708276156	3708276157
3708276159	3708276241
3708276243	3708276255
3708276260	3708276309
3708276311	3708276311
3708276316	3708276361
3708276364	3708276403
3708276408	3708276421
3708276423	3708276479
3708276608	3708276689
3708276691	3708277248
3708277396	3708278015
3708278017	3708278394
3708278396	3708278736
3708278738	3708279923
3708279925	3708279951
3708279953	3708281108
3708281110	3708281949
3708281951	3708282055
3708282057	3708282058
3708282060	3708282150
3708282152	3708282162
3708282164	3708282169
3708282171	3708282194
3708282196	3708282293
3708282295	3708284929
3708284931	3708284937
3708284939	3708286010
3708286015	3708288256
3708288258	3708291394
3708291406	3708291433
3708291435	3708291452
3708291454	3708291456
3708291458	3708291505
3708291512	3708291512
3708291514	3708291515
3708291518	3708291603
3708291605	3708291617
3708291619	3708291621
3708291623	3708291633
3708291635	3708291637
3708291639	3708291641
3708291643	3708291645
3708291647	3708291649
3708291651	3708291653
3708291655	3708291669
3708291671	3708291673
3708291675	3708291677
3708291683	3708291689
3708291691	3708291697
3708291699	3708291701
3708291703	3708291871
3708291873	3708291893
3708291895	3708291901
3708291903	3708291932
3708291934	3708291949
3708291951	3708291977
3708291979	3708292129
3708292131	3708292133
3708292135	3708292137
3708292139	3708292141
3708292143	3708292169
3708292171	3708292173
3708292175	3708292177
3708292180	3708292180
3708292182	3708292193
3708292195	3708292205
3708292207	3708292209
3708292211	3708292217
3708292219	3708292221
3708292224	3708292236
3708292238	3708292245
3708292256	3708292280
3708292283	3708292385
3708292387	3708292393
3708292395	3708292401
3708292404	3708292449
3708292451	3708292488
3708292490	3708292540
3708292542	3708292549
3708292551	3708292551
3708292553	3708292572
3708292576	3708292581
3708292584	3708292649
3708292651	3708292717
3708292719	3708292769
3708292771	3708292885
3708292887	3708292929
3708292931	3708292989
3708292991	3708293029
3708293031	3708293033
3708293035	3708293097
3708293099	3708293189
3708293191	3708293257
3708293259	3708293261
3708293263	3708293266
3708293268	3708293273
3708293275	3708293280
3708293293	3708293301
3708293303	3708293341
3708293343	3708293369
3708293371	3708293409
3708293411	3708293469
3708293471	3708293481
3708293483	3708293493
3708293495	3708296129
3708296131	3708296868
3708296895	3708296977
3708296979	3708297049
3708297051	3708297065
3708297067	3708297139
3708297141	3708297141
3708297143	3708297165
3708297167	3708297173
3708297175	3708297229
3708297231	3708297257
3708297259	3708297260
3708297262	3708297289
3708297291	3708297394
3708297396	3708297429
3708297431	3708297509
3708297511	3708297668
3708297670	3708297729
3708297731	3708297772
3708297774	3708297873
3708297875	3708297949
3708297951	3708297953
3708297955	3708297956
3708297958	3708298037
3708298039	3708298049
3708298051	3708298125
3708298127	3708298128
3708298144	3708298193
3708298195	3708298365
3708298367	3708298533
3708298535	3708298581
3708298583	3708298635
3708298637	3708298649
3708298651	3708298657
3708298659	3708298661
3708298663	3708298669
3708298671	3708298673
3708298675	3708298693
3708298695	3708298709
3708298711	3708298745
3708298747	3708298757
3708298759	3708298773
3708298775	3708298789
3708298791	3708298813
3708298815	3708298957
3708298959	3708298981
3708298983	3708299005
3708299007	3708299041
3708299043	3708299049
3708299051	3708299101
3708299103	3708299105
3708299107	3708299113
3708299115	3708299129
3708299131	3708300248
3708300250	3708303442
3708303444	3708303530
3708303535	3708303545
3708303547	3708303557
3708303559	3708303741
3708303743	3708303786
3708303789	3708303869
3708303871	3708303937
3708303939	3708304185
3708304187	3708304209
3708304211	3708304249
3708304251	3708304437
3708304439	3708304677
3708304679	3708304881
3708304886	3708305029
3708305031	3708305257
3708305260	3708305313
3708305320	3708305363
3708305365	3708305505
3708305507	3708305874
3708305876	3708305961
3708305963	3708307829
3708307831	3708308393
3708308399	3708309320
3708309322	3708309322
3708309324	3708309325
3708309327	3708313942
3708313944	3708314040
3708314042	3708315705
3708315707	3708315717
3708315719	3708315741
3708315743	3708315753
3708315755	3708315765
3708315767	3708315785
3708315787	3708315817
3708315819	3708315861
3708315863	3708315873
3708315875	3708315907
3708315909	3708315957
3708315959	3708315965
3708315967	3708316005
3708316007	3708316061
3708316063	3708316427
3708316429	3708316445
3708316447	3708316457
3708316459	3708316477
3708316479	3708316497
3708316499	3708316513
3708316515	3708316521
3708316523	3708316525
3708316527	3708316529
3708316531	3708316533
3708316535	3708316537
3708316539	3708316541
3708316543	3708316545
3708316547	3708316549
3708316551	3708316557
3708316559	3708316565
3708316567	3708316569
3708316571	3708316653
3708316655	3708316657
3708316659	3708320914
3708320916	3708321025
3708321027	3708321089
3708321091	3708321092
3708321095	3708321098
3708321100	3708321100
3708321102	3708321121
3708321123	3708321131
3708321133	3708321138
3708321140	3708321140
3708321143	3708321146
3708321148	3708321154
3708321157	3708321157
3708321161	3708321162
3708321165	3708321168
3708321170	3708321174
3708321176	3708321209
3708321211	3708321235
3708321237	3708321241
3708321246	3708321290
3708321292	3708321293
3708321295	3708321297
3708321299	3708321305
3708321307	3708321333
3708321335	3708321337
3708321339	3708321353
3708321355	3708321357
3708321359	3708321365
3708321367	3708321373
3708321375	3708321389
3708321391	3708321417
3708321419	3708321421
3708321423	3708321425
3708321427	3708321429
3708321431	3708321441
3708321443	3708321445
3708321447	3708321461
3708321463	3708321469
3708321471	3708321473
3708321475	3708321485
3708321487	3708321489
3708321491	3708321493
3708321495	3708321501
3708321503	3708321525
3708321527	3708321529
3708321531	3708321541
3708321543	3708321557
3708321559	3708321589
3708321591	3708321593
3708321595	3708321613
3708321615	3708321621
3708321623	3708321641
3708321643	3708321662
3708321664	3708321685
3708321687	3708321701
3708321703	3708321709
3708321711	3708321713
3708321715	3708321753
3708321755	3708321777
3708321781	3708322264
3708322266	3708322352
3708322354	3708322928
3708322930	3708327273
3708327275	3708328795
3708328797	3708329367
3708329369	3708330266
3708330268	3708331404
3708331406	3708331889
3708331891	3708333630
3708333632	3708335047
3708335049	3708335268
3708335270	3708336441
3708336443	3708336990
3708336992	3708336992
3708336994	3708345822
3708345824	3708346360
3708346362	3708349492
3708349494	3708349954
3708349956	3708350779
3708350781	3708352462
3708352464	3708352508
3708352510	3708352934
3708352936	3708353293
3708353295	3708353813
3708353815	3708354695
3708354697	3708358499
3708358501	3708364926
3708364928	3708365655
3708365657	3708365830
3708365832	3708365988
3708365990	3708366055
3708366057	3708366364
3708366366	3708366384
3708366386	3708367203
3708367205	3708367350
3708367352	3708369529
3708369531	3708369806
3708369808	3708376615
3708376617	3708388207
3708388209	3708389031
3708389033	3708390399
3708390656	3708390656
3708390658	3708390763
3708390765	3708390820
3708390822	3708390898
3708390900	3708394537
3708394539	3708395292
3708395294	3708395515
3708395517	3708397674
3708397676	3708397714
3708397716	3708397747
3708397749	3708398205
3708398207	3708398362
3708398364	3708398603
3708398605	3708398907
3708398909	3708398933
3708398935	3708406301
3708406303	3708406631
3708406633	3708407739
3708407741	3708408174
3708408176	3708409664
3708409666	3708411309
3708411311	3708420863
3708421120	3708421489
3708421491	3708421541
3708421543	3708421569
3708421572	3708421573
3708421575	3708422168
3708422170	3708423297
3708423299	3708423884
3708423886	3708423905
3708423910	3708423913
3708423915	3708423929
3708423935	3708424191
3708424448	3708424770
3708424772	3708425033
3708425035	3708425153
3708425155	3708425697
3708425699	3708427021
3708427023	3708427397
3708427399	3708427921
3708427923	3708428814
3708428816	3708429577
3708429579	3708429637
3708429639	3708430221
3708430223	3708430335
3708430592	3708431290
3708431292	3708431353
3708431361	3708431567
3708431584	3708431585
3708431599	3708431625
3708431627	3708431629
3708431631	3708431865
3708431867	3708432129
3708432131	3708432137
3708432139	3708432539
3708432541	3708432983
3708432985	3708432986
3708432988	3708433270
3708433272	3708433420
3708433422	3708433694
3708433704	3708433865
3708433867	3708434103
3708434105	3708434175
3708434432	3708434467
3708434469	3708434533
3708434535	3708434636
3708434638	3708436082
3708436084	3708436177
3708436179	3708436595
3708436597	3708436917
3708436919	3708439361
3708439365	3708439393
3708439395	3708439436
3708439439	3708439461
3708439463	3708439489
3708439494	3708439613
3708439615	3708440965
3708440967	3708441599
3708442112	3708442433
3708442435	3708442685
3708442687	3708442879
3708443136	3708443192
3708443194	3708443347
3708443349	3708444178
3708444180	3708444525
3708444527	3708444617
3708444619	3708444978
3708444990	3708445089
3708445098	3708445146
3708445148	3708445520
3708445522	3708445575
3708445577	3708445585
3708445587	3708445639
3708445641	3708448409
3708448411	3708450830
3708450832	3708450844
3708450846	3708450994
3708450996	3708452202
3708452204	3708452268
3708452270	3708452321
3708452323	3708453115
3708453117	3708454249
3708454251	3708454301
3708454303	3708454650
3708454652	3708455620
3708455622	3708455643
3708455645	3708455653
3708455655	3708455681
3708455688	3708456124
3708456126	3708458317
3708458319	3708458819
3708458821	3708459921
3708459923	3708460641
3708460643	3708460957
3708460959	3708460973
3708460975	3708460989
3708460991	3708462109
3708462111	3708463003
3708463005	3708463130
3708463132	3708463157
3708463159	3708463409
3708463411	3708463617
3708463619	3708463626
3708463631	3708463634
3708463636	3708463641
3708463643	3708463689
3708463691	3708463691
3708463695	3708463707
3708463709	3708463761
3708463763	3708463764
3708463767	3708463778
3708463780	3708463780
3708463782	3708463786
3708463788	3708463810
3708463812	3708463850
3708463852	3708463852
3708463855	3708463866
3708463868	3708464903
3708464905	3708464934
3708464936	3708465060
3708465062	3708465098
3708465100	3708465109
3708465111	3708470054
3708470056	3708470081
3708470083	3708470104
3708470106	3708470148
3708470150	3708470161
3708470163	3708470228
3708470230	3708470913
3708470915	3708470987
3708470989	3708470989
3708470991	3708470992
3708470994	3708470994
3708470996	3708470998
3708471000	3708471020
3708471022	3708471026
3708471029	3708471029
3708471031	3708471425
3708471427	3708471624
3708471626	3708471754
3708471756	3708477571
3708477574	3708477777
3708477779	3708477781
3708477783	3708479057
3708479059	3708480511
3708480768	3708483973
3708483975	3708483992
3708483994	3708485200
3708485202	3708486239
3708486241	3708486911
3708487168	3708487172
3708487174	3708487174
3708487176	3708487489
3708487491	3708487529
3708487531	3708487602
3708487604	3708487625
3708487627	3708488085
3708488087	3708488849
3708488851	3708489801
3708489810	3708489826
3708489828	3708489937
3708489939	3708490605
3708490607	3708490955
3708490957	3708491041
3708491047	3708491057
3708491059	3708491073
3708491075	3708491089
3708491091	3708491093
3708491095	3708491305
3708491307	3708491457
3708491459	3708492287
3708492324	3708492324
3708492544	3708492746
3708492748	3708493567
3708494080	3708495425
3708495427	3708495545
3708495547	3708495612
3708495614	3708495857
3708495859	3708497633
3708497635	3708497635
3708497637	3708498753
3708498755	3708498769
3708498771	3708499711
3708499968	3708499997
3708499999	3708500137
3708500139	3708500233
3708500235	3708500301
3708500303	3708500309
3708500311	3708500325
3708500327	3708501881
3708501883	3708502170
3708502172	3708502609
3708502613	3708503009
3708503011	3708503297
3708503310	3708503313
3708503315	3708503384
3708503386	3708503442
3708503444	3708503473
3708503475	3708503475
3708503477	3708503573
3708503575	3708503589
